;Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR);Combination
5352;5352;38;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;143,91;No;106,816666;-6,2;7099,3;Combination 15
5354;5354;64;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;132,73;No;106,816666;-6,2;7930;Combination 3
5361;5361;31;Jakarta;High End;No;No;Yes;Yes;Yes;No;Debit;125,58;No;106,816666;-6,2;4373,2;Combination 3
5364;5364;12;Jakarta;High End;Yes;Yes;Yes;No;No;No;Pulsa;109,98;No;106,816666;-6,2;3248,7;Combination 17
5367;5367;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;150,15;No;106,816666;-6,2;6106,1;Combination 13
5368;5368;11;Jakarta;High End;Yes;No;No;No;No;No;Debit;102,7;No;106,816666;-6,2;5050,5;Combination 11
5369;5369;15;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;123,045;No;106,816666;-6,2;7628,4;Combination 7
5373;5373;34;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;130,585;No;106,816666;-6,2;4867,2;Combination 3
5379;5379;33;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;118,625;No;106,816666;-6,2;4284,8;Combination 9
5384;5384;34;Jakarta;High End;No;No;No;No;No;No;Credit;89,895;No;106,816666;-6,2;5821,4;Combination 2
5385;5385;58;Jakarta;High End;No;Yes;Yes;No;Yes;No;Pulsa;119,015;No;106,816666;-6,2;8349,9;Combination 4
5387;5387;71;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;147,095;No;106,816666;-6,2;6441,5;Combination 13
5393;5393;53;Jakarta;High End;No;No;No;Yes;No;Yes;Pulsa;118,495;No;106,816666;-6,2;8370,7;Combination 2
5394;5394;5;Jakarta;High End;No;No;No;No;No;No;Pulsa;89,635;No;106,816666;-6,2;7196,8;Combination 2
5397;5397;19;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;125,84;No;106,816666;-6,2;4223,7;Combination 3
5398;5398;9;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;91,065;No;106,816666;-6,2;4578,6;Combination 2
5400;5400;5;Jakarta;High End;No;No;No;No;No;Yes;Digital Wallet;102,375;No;106,816666;-6,2;3393;Combination 2
5403;5403;72;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;134,745;No;106,816666;-6,2;7914,4;Combination 4
5406;5406;31;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;110,305;No;106,816666;-6,2;7283,9;Combination 2
5408;5408;49;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Credit;129,025;No;106,816666;-6,2;6493,5;Combination 3
5410;5410;55;Jakarta;High End;Yes;No;No;No;Yes;Yes;Pulsa;123,175;No;106,816666;-6,2;7827,3;Combination 12
5411;5411;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;148,265;No;106,816666;-6,2;8130,2;Combination 13
5412;5412;36;Jakarta;High End;No;No;No;No;No;No;Debit;97,37;No;106,816666;-6,2;6553,3;Combination 2
5416;5416;38;Jakarta;High End;Yes;No;No;No;Yes;No;Debit;119,21;No;106,816666;-6,2;4778,8;Combination 12
5417;5417;61;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;154,18;No;106,816666;-6,2;7196,8;Combination 13
5420;5420;34;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;150,995;No;106,816666;-6,2;6635,2;Combination 13
5423;5423;46;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;129,74;No;106,816666;-6,2;3126,5;Combination 4
5426;5426;64;Jakarta;High End;Yes;No;Yes;No;No;No;Credit;104,39;No;106,816666;-6,2;5551;Combination 16
5429;5429;72;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Credit;136,37;No;106,816666;-6,2;6719,7;Combination 15
5430;5430;72;Jakarta;High End;No;Yes;No;No;Yes;Yes;Credit;126,425;No;106,816666;-6,2;8002,8;Combination 7
5431;5431;22;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;107,965;No;106,816666;-6,2;6964,1;Combination 2
5439;5439;65;Jakarta;High End;Yes;No;Yes;No;Yes;Yes;Pulsa;135,525;No;106,816666;-6,2;6615,7;Combination 15
5441;5441;67;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Credit;142,61;No;106,816666;-6,2;5222,1;Combination 4
5443;5443;24;Jakarta;High End;Yes;No;No;No;Yes;Yes;Pulsa;122,98;No;106,816666;-6,2;4767,1;Combination 12
5447;5447;7;Bandung;High End;No;No;No;No;No;No;Debit;89,895;No;107,60981;-6,914744;5616;Combination 2
5449;5449;54;Bandung;High End;Yes;Yes;No;No;Yes;Yes;Credit;130,065;No;107,60981;-6,914744;5821,4;Combination 10
5451;5451;53;Bandung;High End;No;Yes;Yes;Yes;No;Yes;Credit;122,785;No;107,60981;-6,914744;7087,6;Combination 14
5453;5453;64;Bandung;High End;Yes;Yes;No;Yes;Yes;Yes;Credit;135,265;No;107,60981;-6,914744;5638,1;Combination 10
5456;5456;63;Bandung;High End;Yes;Yes;Yes;No;Yes;Yes;Credit;141,05;No;107,60981;-6,914744;8388,9;Combination 13
5460;5460;71;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;147,095;No;107,60981;-6,914744;5288,4;Combination 4
5463;5463;34;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;131,105;No;107,60981;-6,914744;7658,3;Combination 3
5464;5464;16;Bandung;High End;No;Yes;No;No;No;No;Digital Wallet;104,715;No;107,60981;-6,914744;6737,9;Combination 8
5473;5473;28;Bandung;High End;No;No;No;Yes;No;No;Debit;99,515;No;107,60981;-6,914744;2710,5;Combination 2
5475;5475;41;Bandung;High End;No;No;Yes;No;Yes;Yes;Debit;123,37;No;107,60981;-6,914744;4600,7;Combination 3
5476;5476;72;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;145,145;No;107,60981;-6,914744;5727,8;Combination 4
5479;5479;44;Bandung;High End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;137,865;No;107,60981;-6,914744;5964,4;Combination 13
5480;5480;47;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;147,485;No;107,60981;-6,914744;4847,7;Combination 13
5481;5481;53;Bandung;High End;No;Yes;No;Yes;Yes;No;Pulsa;120,315;No;107,60981;-6,914744;6110;Combination 7
5483;5483;20;Bandung;High End;No;No;No;No;Yes;No;Pulsa;109,655;No;107,60981;-6,914744;6389,5;Combination 9
5485;5485;44;Bandung;High End;Yes;Yes;No;Yes;No;No;Pulsa;110,695;No;107,60981;-6,914744;3473,6;Combination 1
5489;5489;33;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;139,815;No;107,60981;-6,914744;6240;Combination 4
5491;5491;72;Bandung;High End;Yes;Yes;No;No;Yes;No;Debit;124,67;No;107,60981;-6,914744;5476,9;Combination 10
5494;5494;72;Bandung;High End;Yes;Yes;No;Yes;No;No;Credit;110,24;No;107,60981;-6,914744;5512;Combination 1
5498;5498;2;Bandung;High End;No;Yes;No;No;No;No;Pulsa;103,415;No;107,60981;-6,914744;7754,5;Combination 8
5503;5503;39;Bandung;High End;No;No;No;Yes;Yes;Yes;Credit;129,935;No;107,60981;-6,914744;5781,1;Combination 9
5506;5506;64;Bandung;High End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;141,05;No;107,60981;-6,914744;5948,8;Combination 15
5511;5511;15;Bandung;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;134,485;No;107,60981;-6,914744;7332;Combination 3
5512;5512;27;Bandung;High End;Yes;Yes;No;No;No;No;Credit;104,845;No;107,60981;-6,914744;7612,8;Combination 1
5514;5514;72;Bandung;High End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;143,975;No;107,60981;-6,914744;6302,4;Combination 13
5516;5516;45;Bandung;High End;Yes;Yes;No;Yes;Yes;No;Pulsa;126,165;No;107,60981;-6,914744;6155,5;Combination 10
5519;5519;16;Bandung;High End;No;No;No;No;No;No;Debit;96,785;No;107,60981;-6,914744;6644,3;Combination 2
5524;5524;29;Bandung;High End;No;No;No;No;No;Yes;Pulsa;109,59;No;107,60981;-6,914744;2882,1;Combination 2
5525;5525;2;Bandung;High End;Yes;Yes;No;No;Yes;Yes;Pulsa;130,26;No;107,60981;-6,914744;6311,5;Combination 10
5528;5528;59;Jakarta;High End;Yes;Yes;No;No;Yes;No;Pulsa;123,175;No;106,816666;-6,2;6809,4;Combination 10
5538;5538;13;Jakarta;High End;Yes;Yes;No;No;No;Yes;Credit;121,94;No;106,816666;-6,2;7631;Combination 1
5539;5539;72;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Debit;134,875;No;106,816666;-6,2;6051,5;Combination 4
5546;5546;12;Jakarta;High End;No;No;No;Yes;No;No;Credit;103,415;No;106,816666;-6,2;4478,5;Combination 2
5554;5554;62;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;143,975;No;106,816666;-6,2;6715,8;Combination 4
5558;5558;64;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;144,495;No;106,816666;-6,2;7091,5;Combination 4
5561;5561;66;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;150,54;No;106,816666;-6,2;7598,5;Combination 13
5563;5563;43;Jakarta;High End;Yes;Yes;No;No;Yes;No;Pulsa;122,85;No;106,816666;-6,2;6168,5;Combination 10
5570;5570;14;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;124,28;No;106,816666;-6,2;4552,6;Combination 9
5572;5572;23;Jakarta;High End;Yes;No;No;No;No;No;Credit;106,405;No;106,816666;-6,2;7720,7;Combination 11
5573;5573;71;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;142,09;No;106,816666;-6,2;7458,1;Combination 13
5575;5575;6;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,74;No;106,816666;-6,2;3446,3;Combination 2
5577;5577;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;142,87;No;106,816666;-6,2;6804,2;Combination 13
5579;5579;9;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Pulsa;131,95;No;106,816666;-6,2;3584,1;Combination 7
5580;5580;12;Jakarta;High End;No;Yes;No;No;No;Yes;Pulsa;115,895;No;106,816666;-6,2;5253,3;Combination 8
5583;5583;20;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;102,44;No;106,816666;-6,2;3012,1;Combination 9
5585;5585;20;Jakarta;High End;No;Yes;No;Yes;Yes;No;Digital Wallet;125,84;No;106,816666;-6,2;4188,6;Combination 7
5588;5588;22;Jakarta;High End;Yes;Yes;No;Yes;Yes;Yes;Pulsa;135,98;No;106,816666;-6,2;3157,7;Combination 10
5589;5589;35;Jakarta;High End;No;No;No;Yes;No;No;Credit;104,065;No;106,816666;-6,2;5198,7;Combination 2
5591;5591;39;Jakarta;High End;No;No;No;No;No;No;Credit;95,095;No;106,816666;-6,2;4252,3;Combination 2
5592;5592;54;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;128,83;No;106,816666;-6,2;5353,4;Combination 3
5593;5593;56;Jakarta;High End;Yes;No;No;Yes;Yes;Yes;Digital Wallet;136,955;No;106,816666;-6,2;7384;Combination 12
5595;5595;16;Jakarta;High End;No;Yes;No;No;No;No;Credit;103,935;No;106,816666;-6,2;5011,5;Combination 8
5599;5599;9;Jakarta;High End;No;No;No;No;No;No;Pulsa;98,605;No;106,816666;-6,2;6775,6;Combination 2
5607;5607;1;Jakarta;High End;No;No;Yes;No;No;No;Credit;97,955;No;106,816666;-6,2;4568,2;Combination 5
5608;5608;23;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;135,785;No;106,816666;-6,2;7647,9;Combination 4
5611;5611;42;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;119,795;No;106,816666;-6,2;7406,1;Combination 3
5613;5613;67;Jakarta;High End;Yes;No;Yes;Yes;No;Yes;Debit;130,325;No;106,816666;-6,2;7264,4;Combination 16
5614;5614;15;Jakarta;High End;No;Yes;No;Yes;No;Yes;Pulsa;124,41;No;106,816666;-6,2;6498,7;Combination 8
5615;5615;67;Jakarta;High End;No;Yes;Yes;No;No;Yes;Pulsa;121,095;No;106,816666;-6,2;5201,3;Combination 14
5626;5626;65;Jakarta;High End;Yes;Yes;No;Yes;No;No;Pulsa;116,805;No;106,816666;-6,2;8347,3;Combination 1
5629;5629;35;Jakarta;High End;Yes;Yes;Yes;Yes;No;No;Digital Wallet;125,775;No;106,816666;-6,2;6700,2;Combination 17
5630;5630;17;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;No;Debit;138,645;No;106,816666;-6,2;3580,2;Combination 13
5631;5631;72;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Credit;143,195;No;106,816666;-6,2;5847,4;Combination 15
5632;5632;28;Jakarta;High End;Yes;No;No;No;No;Yes;Debit;107,705;No;106,816666;-6,2;7542,6;Combination 11
5638;5638;8;Jakarta;High End;No;No;No;No;No;No;Pulsa;95,55;No;106,816666;-6,2;7510,1;Combination 2
5639;5639;71;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;147,745;No;106,816666;-6,2;8070,4;Combination 13
5640;5640;50;Jakarta;High End;Yes;Yes;No;No;No;No;Pulsa;108,42;No;106,816666;-6,2;6470,1;Combination 1
5643;5643;42;Bandung;High End;No;No;Yes;Yes;No;No;Credit;111,67;No;107,60981;-6,914744;2884,7;Combination 5
5644;5644;5;Bandung;High End;No;No;No;Yes;No;No;Digital Wallet;98,345;No;107,60981;-6,914744;2984,8;Combination 2
5648;5648;57;Bandung;High End;Yes;Yes;Yes;Yes;Yes;No;Pulsa;133,965;No;107,60981;-6,914744;7261,8;Combination 13
5649;5649;47;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;129,61;No;107,60981;-6,914744;6223,1;Combination 3
5650;5650;13;Bandung;High End;No;No;No;No;Yes;No;Digital Wallet;106,47;No;107,60981;-6,914744;2670,2;Combination 9
5653;5653;2;Bandung;High End;No;No;No;No;No;No;Digital Wallet;94,38;No;107,60981;-6,914744;6627,4;Combination 2
5654;5654;55;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;151,45;No;107,60981;-6,914744;5488,6;Combination 13
5655;5655;71;Bandung;High End;No;Yes;No;Yes;Yes;Yes;Pulsa;138,84;No;107,60981;-6,914744;8349,9;Combination 7
5657;5657;1;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;116,025;No;107,60981;-6,914744;7252,7;Combination 9
5659;5659;66;Bandung;High End;Yes;Yes;Yes;Yes;Yes;No;Debit;135,915;No;107,60981;-6,914744;5842,2;Combination 13
5663;5663;11;Bandung;High End;No;No;No;No;No;Yes;Pulsa;112,06;No;107,60981;-6,914744;4104,1;Combination 2
5665;5665;65;Bandung;High End;Yes;Yes;Yes;No;Yes;No;Pulsa;129,155;No;107,60981;-6,914744;8190;Combination 13
5670;5670;41;Bandung;High End;No;Yes;No;No;Yes;Yes;Pulsa;122,915;No;107,60981;-6,914744;6388,2;Combination 7
5671;5671;30;Bandung;High End;No;No;No;Yes;Yes;Yes;Debit;122,72;No;107,60981;-6,914744;5959,2;Combination 9
5675;5675;9;Bandung;High End;No;No;No;No;No;No;Pulsa;99,125;No;107,60981;-6,914744;2680,6;Combination 2
5676;5676;1;Bandung;High End;No;Yes;No;No;No;No;Pulsa;96,655;No;107,60981;-6,914744;5508,1;Combination 8
5681;5681;61;Bandung;High End;Yes;No;Yes;No;Yes;Yes;Pulsa;135,2;No;107,60981;-6,914744;5647,2;Combination 15
5690;5690;53;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;141,635;No;107,60981;-6,914744;5411,9;Combination 4
5694;5694;68;Bandung;High End;Yes;Yes;No;No;No;No;Debit;110,11;No;107,60981;-6,914744;7176;Combination 1
5696;5696;41;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;135,72;No;107,60981;-6,914744;5820,1;Combination 4
5697;5697;30;Bandung;High End;No;No;No;Yes;Yes;Yes;Pulsa;131,95;No;107,60981;-6,914744;6276,4;Combination 9
5699;5699;29;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;135,135;No;107,60981;-6,914744;4852,9;Combination 3
5704;5704;66;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Debit;140,53;No;107,60981;-6,914744;6138,6;Combination 4
5705;5705;72;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;143,195;No;107,60981;-6,914744;6584,5;Combination 4
5706;5706;51;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;144,95;No;107,60981;-6,914744;5671,9;Combination 4
5707;5707;70;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;138,45;No;107,60981;-6,914744;8214,7;Combination 4
5709;5709;59;Bandung;High End;Yes;Yes;No;Yes;Yes;Yes;Digital Wallet;144,43;No;107,60981;-6,914744;6437,6;Combination 10
5712;5712;37;Bandung;High End;Yes;Yes;Yes;No;No;No;Debit;118,56;No;107,60981;-6,914744;6675,5;Combination 17
5715;5715;72;Bandung;High End;Yes;Yes;No;Yes;Yes;Yes;Credit;142,935;No;107,60981;-6,914744;8135,4;Combination 10
5717;5717;17;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;120,315;No;107,60981;-6,914744;4795,7;Combination 9
5722;5722;65;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;139,685;No;107,60981;-6,914744;8074,3;Combination 4
5725;5725;45;Bandung;High End;No;No;Yes;No;Yes;Yes;Debit;130,195;No;107,60981;-6,914744;3426,8;Combination 3
5726;5726;72;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Credit;135,785;No;107,60981;-6,914744;6175;Combination 4
5728;5728;7;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;125,06;No;107,60981;-6,914744;5627,7;Combination 9
5730;5730;58;Bandung;High End;No;No;Yes;Yes;No;Yes;Debit;122,655;No;107,60981;-6,914744;6210,1;Combination 5
5732;5732;40;Bandung;High End;Yes;No;Yes;No;Yes;Yes;Debit;137,475;No;107,60981;-6,914744;5301,4;Combination 15
5733;5733;9;Bandung;High End;Yes;No;No;No;No;No;Pulsa;105,495;No;107,60981;-6,914744;5907,2;Combination 11
5734;5734;41;Bandung;High End;No;Yes;No;Yes;Yes;No;Pulsa;116,415;No;107,60981;-6,914744;7213,7;Combination 7
5737;5737;68;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Credit;137,475;No;107,60981;-6,914744;5768,1;Combination 4
5738;5738;65;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Credit;137,605;No;107,60981;-6,914744;6333,6;Combination 4
5740;5740;19;Bandung;High End;No;No;No;Yes;No;Yes;Credit;114,01;No;107,60981;-6,914744;5779,8;Combination 2
5741;5741;45;Bandung;High End;No;No;Yes;No;No;Yes;Credit;116,09;No;107,60981;-6,914744;7111;Combination 5
5745;5745;12;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;122,915;No;107,60981;-6,914744;7376,2;Combination 9
5746;5746;71;Bandung;High End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;139,75;No;107,60981;-6,914744;7507,5;Combination 13
5748;5748;70;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;149,175;No;107,60981;-6,914744;6545,5;Combination 13
5749;5749;31;Bandung;High End;No;No;No;No;No;No;Pulsa;98,865;No;107,60981;-6,914744;3147,3;Combination 2
5750;5750;30;Bandung;High End;No;No;No;No;No;No;Digital Wallet;101,27;No;107,60981;-6,914744;2611,7;Combination 2
5751;5751;33;Bandung;High End;Yes;No;No;No;No;Yes;Pulsa;117,845;No;107,60981;-6,914744;5798;Combination 11
5752;5752;54;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;143,585;No;107,60981;-6,914744;5752,5;Combination 4
5756;5756;66;Bandung;High End;No;Yes;No;No;Yes;No;Debit;115,57;No;107,60981;-6,914744;7628,4;Combination 7
5763;5763;66;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Credit;140,53;No;106,816666;-6,2;6968;Combination 4
5765;5765;56;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;142,48;No;106,816666;-6,2;6515,6;Combination 15
5772;5772;61;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;149,63;No;106,816666;-6,2;6220,5;Combination 13
5774;5774;68;Jakarta;High End;No;Yes;Yes;No;No;No;Credit;112,385;No;106,816666;-6,2;5824;Combination 14
5776;5776;33;Jakarta;High End;Yes;No;No;No;No;No;Debit;104,13;No;106,816666;-6,2;5144,1;Combination 11
5777;5777;53;Jakarta;High End;Yes;Yes;Yes;Yes;No;Yes;Debit;135,265;No;106,816666;-6,2;5447;Combination 17
5778;5778;50;Jakarta;High End;Yes;Yes;Yes;No;Yes;Yes;Debit;141,375;No;106,816666;-6,2;6774,3;Combination 13
5781;5781;60;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;137,67;No;106,816666;-6,2;6609,2;Combination 4
5784;5784;13;Jakarta;High End;No;No;No;No;No;No;Debit;91,585;No;106,816666;-6,2;6792,5;Combination 2
5786;5786;1;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;117,13;No;106,816666;-6,2;5384,6;Combination 9
5790;5790;56;Jakarta;High End;No;No;No;No;Yes;Yes;Digital Wallet;116,61;No;106,816666;-6,2;7741,5;Combination 9
5792;5792;49;Jakarta;High End;No;Yes;Yes;No;Yes;No;Pulsa;121,745;No;106,816666;-6,2;7204,6;Combination 4
5794;5794;72;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;142,675;No;106,816666;-6,2;7813;Combination 15
5796;5796;69;Jakarta;High End;Yes;Yes;No;Yes;Yes;Yes;Credit;138,32;No;106,816666;-6,2;5626,4;Combination 10
5798;5798;58;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Credit;136,76;No;106,816666;-6,2;5986,5;Combination 4
5805;5805;64;Jakarta;High End;Yes;No;No;Yes;Yes;Yes;Digital Wallet;125,97;No;106,816666;-6,2;6979,7;Combination 12
5809;5809;30;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;111,085;No;106,816666;-6,2;4431,7;Combination 9
5814;5814;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;152,035;No;106,816666;-6,2;7733,7;Combination 13
5816;5816;69;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;148,655;No;106,816666;-6,2;7906,6;Combination 13
5818;5818;26;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;128,245;No;106,816666;-6,2;5448,3;Combination 3
5820;5820;1;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;116,155;No;106,816666;-6,2;3161,6;Combination 9
5821;5821;48;Jakarta;High End;Yes;No;No;Yes;No;Yes;Pulsa;124,02;No;106,816666;-6,2;5634,2;Combination 11
5832;5832;16;Jakarta;High End;No;No;Yes;No;Yes;No;Debit;118,04;No;106,816666;-6,2;7228;Combination 3
5833;5833;50;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;136,435;No;106,816666;-6,2;7241;Combination 3
5834;5834;71;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;136,825;No;106,816666;-6,2;8214,7;Combination 4
5838;5838;56;Jakarta;High End;Yes;No;No;No;Yes;Yes;Pulsa;127,4;No;106,816666;-6,2;5999,5;Combination 12
5843;5843;51;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;89,895;No;106,816666;-6,2;6743,1;Combination 2
5846;5846;48;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Credit;136,63;No;106,816666;-6,2;4041,7;Combination 7
5850;5850;33;Jakarta;High End;No;No;No;No;No;No;Debit;91,52;No;106,816666;-6,2;6318;Combination 2
5854;5854;46;Jakarta;High End;Yes;Yes;Yes;No;Yes;No;Credit;124,345;No;106,816666;-6,2;6145,1;Combination 13
5855;5855;34;Jakarta;High End;Yes;Yes;No;No;Yes;Yes;Pulsa;134,94;No;106,816666;-6,2;6996,6;Combination 10
5856;5856;71;Jakarta;High End;Yes;No;No;No;Yes;Yes;Pulsa;126,36;No;106,816666;-6,2;5983,9;Combination 12
5859;5859;64;Jakarta;High End;Yes;No;Yes;No;Yes;Yes;Debit;128,7;No;106,816666;-6,2;7127,9;Combination 15
5860;5860;61;Jakarta;High End;No;Yes;No;Yes;No;No;Debit;111,215;No;106,816666;-6,2;6298,5;Combination 8
5861;5861;15;Jakarta;High End;No;No;Yes;No;Yes;Yes;Credit;122,2;No;106,816666;-6,2;5877,3;Combination 3
5863;5863;57;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;123,5;No;106,816666;-6,2;8118,5;Combination 7
5865;5865;18;Jakarta;High End;No;Yes;No;No;No;No;Credit;104,715;No;106,816666;-6,2;6678,1;Combination 8
5866;5866;72;Jakarta;High End;Yes;No;No;No;No;No;Debit;102,05;No;106,816666;-6,2;7893,6;Combination 11
5867;5867;70;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;148,59;No;106,816666;-6,2;5564;Combination 13
5870;5870;65;Jakarta;High End;Yes;Yes;No;No;Yes;No;Credit;120,51;No;106,816666;-6,2;6766,5;Combination 10
5871;5871;30;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;130,585;No;106,816666;-6,2;5116,8;Combination 3
5873;5873;31;Jakarta;High End;Yes;No;Yes;No;No;No;Credit;110,175;No;106,816666;-6,2;4845,1;Combination 16
5876;5876;55;Jakarta;High End;Yes;Yes;No;No;Yes;Yes;Digital Wallet;131,17;No;106,816666;-6,2;6631,3;Combination 10
5877;5877;33;Jakarta;High End;Yes;No;Yes;No;No;Yes;Debit;123,89;No;106,816666;-6,2;4013,1;Combination 16
5878;5878;46;Jakarta;High End;No;No;Yes;Yes;No;Yes;Debit;118,235;No;106,816666;-6,2;6743,1;Combination 5
5883;5883;45;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Debit;140,075;No;106,816666;-6,2;4291,3;Combination 4
5884;5884;62;Jakarta;High End;No;No;Yes;No;Yes;No;Credit;115,83;No;106,816666;-6,2;7793,5;Combination 3
5886;5886;41;Jakarta;High End;Yes;Yes;Yes;No;No;Yes;Debit;132,08;No;106,816666;-6,2;4257,5;Combination 17
5887;5887;67;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;134,095;No;106,816666;-6,2;5688,8;Combination 4
5888;5888;71;Jakarta;High End;Yes;Yes;No;No;Yes;No;Digital Wallet;124,345;No;106,816666;-6,2;7612,8;Combination 10
5893;5893;10;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;115,505;No;106,816666;-6,2;5890,3;Combination 9
5900;5900;53;Jakarta;High End;Yes;Yes;Yes;No;Yes;No;Digital Wallet;128,18;No;106,816666;-6,2;6025,5;Combination 13
5901;5901;33;Jakarta;High End;No;Yes;Yes;No;No;No;Credit;102,7;No;106,816666;-6,2;5714,8;Combination 14
5902;5902;71;Jakarta;High End;No;Yes;Yes;No;No;Yes;Credit;116,285;No;106,816666;-6,2;7805,2;Combination 14
5903;5903;29;Jakarta;High End;No;No;No;No;No;No;Pulsa;96,46;No;106,816666;-6,2;5176,6;Combination 2
